통계표,계정항목,단위,가중치,변환,2019/01,2019/02,2019/03,2019/04,2019/05,2019/06,2019/07,2019/08,2019/09,2019/10,2019/11,2019/12,2020/01,2020/02,2020/03,2020/04,2020/05,2020/06,2020/07,2020/08,2020/09,2020/10,2020/11,2020/12,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12,2024/01,2024/02,2024/03,2024/04,2024/05,2024/06,2024/07,2024/08,2024/09,2024/10,2024/11,2024/12
"4.2.1. 소비자물가지수","        의복수선료","2020=100","0.2","원자료","96.866","97.92","98.328","98.474","98.474","98.328","98.328","98.428","98.701","98.955","98.973","98.973","99.67","99.81","99.81","99.9","99.97","99.97","99.97","99.97","99.97","100.25","100.36","100.36","100.3","100.3","100.46","101.14","101.21","101.26","101.26","101.44","101.44","101.97","102.02","102.65","102.95","103.38","103.52","105.68","106.55","107.94","108.59","108.97","109.04","110.16","110.39","111.35","112.19","112.62","112.81","113.56","114.52","114.52","114.52","114.6","114.93","115.1","115.51","115.62","115.94","116.91","117.03","117.93","118.32","118.53","118.82","118.82","118.93","120.01","120.14","120.14"
"4.2.1. 소비자물가지수","        세탁료","2020=100","1.1","원자료","97.086","97.529","97.75","97.815","97.815","97.815","97.815","97.768","97.824","98.174","98.239","98.239","99.26","99.58","99.53","99.67","99.9","99.95","100.21","100.21","100.41","100.41","100.44","100.44","100.53","100.98","101.48","101.79","102.04","102.45","102.57","102.6","102.74","102.9","103.21","103.46","104.19","104.3","105.47","107.67","108.52","109.77","112.66","113.51","113.78","114.31","114.65","115.9","116.66","117.78","118.8","120.66","121.07","121.21","121.61","121.7","122.25","122.55","123.1","123.58","124.5","125.13","125.61","125.93","126.4","126.56","126.83","126.97","127.11","127.85","128.63","128.79"
"4.2.1. 소비자물가지수","    신발","2020=100","7.5","원자료","94.048","98.378","98.378","98.378","98.378","99.115","99.106","99.106","99.373","99.373","99.364","99.373","98.07","99.12","99.11","96.35","99.31","99.32","101.46","101.46","101.46","101.45","101.45","101.45","100.54","101.46","101.47","100.4","101.48","101.49","101.5","101.51","101.54","100.27","101.94","102.11","102.68","103.43","103.47","102.94","103.53","103.57","103.95","103.99","104.04","103.65","106.22","107.44","107.46","107.62","109.84","109.86","109.86","109.87","109.87","109.88","109.89","109.89","110.73","111.04","111.04","111.04","111.04","110.6","110.59","110.59","111","111.37","111.38","111.39","111.39","111.39"
"4.2.1. 소비자물가지수","      신발","2020=100","7.5","원자료","94.048","98.378","98.378","98.378","98.378","99.115","99.106","99.106","99.373","99.373","99.364","99.373","98.07","99.12","99.11","96.35","99.31","99.32","101.46","101.46","101.46","101.45","101.45","101.45","100.54","101.46","101.47","100.4","101.48","101.49","101.5","101.51","101.54","100.27","101.94","102.11","102.68","103.43","103.47","102.94","103.53","103.57","103.95","103.99","104.04","103.65","106.22","107.44","107.46","107.62","109.84","109.86","109.86","109.87","109.87","109.88","109.89","109.89","110.73","111.04","111.04","111.04","111.04","110.6","110.59","110.59","111","111.37","111.38","111.39","111.39","111.39"
"4.2.1. 소비자물가지수","        아동화","2020=100","0.9","원자료","94.091","94.091","94.091","94.091","94.091","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","106.3","113","113","113","113","113","113","113","113","116.17","116.17","116.17","116.17","116.17","116.17"
"4.2.1. 소비자물가지수","        구두","2020=100","2","원자료","87.473","97.861","97.861","97.861","97.861","97.861","97.861","97.861","98.488","98.488","98.488","98.488","93.53","97.03","97.03","87.85","97.71","97.71","104.86","104.86","104.86","104.86","104.86","104.86","101.83","104.86","104.86","101.28","104.86","104.86","104.86","104.86","104.86","100.58","106.08","106.6","108","110.82","110.82","108.51","110.85","110.86","112.31","112.31","112.31","110.67","110.67","112.31","112.31","112.91","112.91","112.91","112.91","112.91","112.91","112.91","112.91","112.91","112.91","114.13","114.13","114.13","114.13","112.31","112.31","112.31","112.31","113.86","113.86","113.86","113.86","113.86"
"4.2.1. 소비자물가지수","        운동화","2020=100","4.4","원자료","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100.01","100.01","100.01","100.01","100.01","100.01","100.01","100.01","100.01","100.01","104.18","104.18","104.18","104.18","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8","107.8"
"4.2.1. 소비자물가지수","        실내화","2020=100","0.2","원자료","100.209","100.14","100.249","100.229","100.061","100.11","99.745","99.764","99.962","99.962","99.646","100.012","100.4","100.28","99.93","99.99","99.98","100.09","100.09","100.04","100.04","99.84","99.67","99.67","99.73","100.14","100.4","100.65","100.78","101.24","101.58","101.79","102.77","103.4","104.17","104.69","105.24","107.06","108.81","110.5","110.91","111.87","112.71","114.43","116.67","117.5","118.9","119.76","120.51","121.44","122.54","123.11","123.16","123.51","123.76","124.24","124.34","124.52","124.6","124.65","124.87","124.94","124.63","125.3","125","125.08","125.38","125.3","125.6","125.83","125.81","125.92"
"4.2.1. 소비자물가지수","  주택, 수도, 전기 및 연료","2020=100","171.6","원자료","98.724","99.876","99.74","99.498","99.576","99.634","98.249","98.327","99.905","100.06","100.05","100.215","100.17","100.76","100.68","100.56","100.2","100.29","98.14","98.46","99.97","100.26","100.18","100.3","100.35","100.89","101.18","101.17","101.44","101.61","100.52","100.78","102.28","102.87","103.11","103.4","103.95","104.77","104.9","105.83","106.49","106.83","106.71","106.91","108.39","110.49","110.43","110.57","111.75","112.35","111.97","111.99","112.55","113.11","111.75","111.85","113.3","113.67","113.58","113.72","113.84","114.22","114.11","114.15","114.26","114.43","113.07","113.92","115.36","115.51","115.48","115.67"
"4.2.1. 소비자물가지수","    주택임차료","2020=100","99.1","원자료","99.926","99.917","99.879","99.84","99.811","99.744","99.725","99.696","99.696","99.706","99.715","99.735","99.79","99.81","99.83","99.86","99.88","99.91","99.96","100.03","100.09","100.19","100.28","100.37","100.46","100.64","100.84","100.98","101.14","101.25","101.39","101.58","101.76","101.93","102.18","102.42","102.56","102.72","102.88","102.98","103.13","103.22","103.33","103.46","103.58","103.65","103.77","103.84","103.91","103.9","103.85","103.82","103.77","103.7","103.64","103.64","103.65","103.66","103.74","103.74","103.74","103.77","103.8","103.83","103.89","103.96","104.01","104.09","104.15","104.22","104.26","104.33"
"4.2.1. 소비자물가지수","      주택임차료","2020=100","99.1","원자료","99.926","99.917","99.879","99.84","99.811","99.744","99.725","99.696","99.696","99.706","99.715","99.735","99.79","99.81","99.83","99.86","99.88","99.91","99.96","100.03","100.09","100.19","100.28","100.37","100.46","100.64","100.84","100.98","101.14","101.25","101.39","101.58","101.76","101.93","102.18","102.42","102.56","102.72","102.88","102.98","103.13","103.22","103.33","103.46","103.58","103.65","103.77","103.84","103.91","103.9","103.85","103.82","103.77","103.7","103.64","103.64","103.65","103.66","103.74","103.74","103.74","103.77","103.8","103.83","103.89","103.96","104.01","104.09","104.15","104.22","104.26","104.33"
"4.2.1. 소비자물가지수","        전세","2020=100","54.2","원자료","99.781","99.8","99.8","99.772","99.744","99.67","99.643","99.615","99.615","99.615","99.624","99.633","99.7","99.73","99.76","99.8","99.85","99.89","99.97","100.04","100.11","100.25","100.38","100.5","100.62","100.85","101.15","101.35","101.59","101.73","101.94","102.2","102.47","102.71","103.02","103.35","103.54","103.72","103.97","104.15","104.37","104.52","104.7","104.87","105.02","105.14","105.29","105.35","105.42","105.37","105.2","105.07","104.92","104.79","104.63","104.55","104.51","104.48","104.55","104.47","104.42","104.41","104.42","104.39","104.43","104.45","104.49","104.55","104.61","104.66","104.66","104.68"
"4.2.1. 소비자물가지수","        월세","2020=100","44.9","원자료","100.092","100.052","99.972","99.912","99.872","99.832","99.822","99.792","99.792","99.812","99.812","99.842","99.89","99.9","99.92","99.93","99.92","99.93","99.95","100.01","100.06","100.11","100.16","100.22","100.27","100.38","100.46","100.53","100.6","100.67","100.73","100.82","100.9","100.99","101.16","101.28","101.36","101.49","101.54","101.56","101.6","101.62","101.66","101.74","101.84","101.86","101.92","102.01","102.07","102.12","102.21","102.3","102.35","102.37","102.44","102.52","102.59","102.65","102.73","102.81","102.87","102.95","103.01","103.12","103.21","103.33","103.38","103.49","103.56","103.65","103.73","103.84"
"4.2.1. 소비자물가지수","    주거시설 유지·보수","2020=100","9.3","원자료","96.318","96.505","96.886","97.345","97.761","98.032","98.227","98.363","98.372","98.703","98.83","99.008","99.29","99.39","99.55","99.65","99.81","99.9","100.11","100.22","100.36","100.49","100.58","100.64","100.99","101.34","101.9","102.98","104.33","105.4","105.96","106.57","106.84","107.31","107.84","108.07","108.49","108.94","109.81","111.4","112.29","113.08","113.63","113.88","114.25","114.54","114.65","114.69","115.12","115.39","115.82","116.02","116.43","116.66","116.97","117.12","117.3","117.46","117.62","117.7","117.86","118.03","118.22","118.5","118.69","118.59","118.76","118.87","119.09","119.43","119.65","119.72"
"4.2.1. 소비자물가지수","      주거시설 유지·보수","2020=100","9.3","원자료","96.318","96.505","96.886","97.345","97.761","98.032","98.227","98.363","98.372","98.703","98.83","99.008","99.29","99.39","99.55","99.65","99.81","99.9","100.11","100.22","100.36","100.49","100.58","100.64","100.99","101.34","101.9","102.98","104.33","105.4","105.96","106.57","106.84","107.31","107.84","108.07","108.49","108.94","109.81","111.4","112.29","113.08","113.63","113.88","114.25","114.54","114.65","114.69","115.12","115.39","115.82","116.02","116.43","116.66","116.97","117.12","117.3","117.46","117.62","117.7","117.86","118.03","118.22","118.5","118.69","118.59","118.76","118.87","119.09","119.43","119.65","119.72"
"4.2.1. 소비자물가지수","        주택수선재료","2020=100","3.4","원자료","98.394","98.666","98.958","98.93","99.184","99.221","99.362","99.522","99.588","99.644","99.748","99.795","99.83","99.86","99.98","99.98","100.01","100.05","100.04","100.06","100.11","100.04","100","100.03","100.14","100.38","100.79","102.06","104.5","106.22","106.7","107.45","107.73","108.2","108.87","109.2","109.73","110.43","111.74","115.04","116.12","116.93","117.41","117.78","117.94","118.11","118.25","118.17","118.33","118.45","118.69","118.24","118.74","118.82","118.83","118.92","118.82","118.86","118.9","118.89","118.95","119.15","119.27","119.29","119.26","119.47","119.51","119.57","119.76","119.79","119.78","119.77"
"4.2.1. 소비자물가지수","        설비수리비","2020=100","5.9","원자료","95.08","95.209","95.651","96.398","96.905","97.323","97.54","97.669","97.636","98.135","98.288","98.537","99.02","99.16","99.33","99.49","99.71","99.83","100.15","100.3","100.48","100.72","100.87","100.94","101.42","101.82","102.45","103.44","104.25","104.99","105.59","106.13","106.39","106.87","107.32","107.5","107.96","108.28","108.89","109.57","110.35","111.12","111.71","111.9","112.39","112.74","112.83","112.94","113.51","113.86","114.42","114.96","115.33","115.64","116.11","116.29","116.63","116.84","117.1","117.22","117.44","117.59","117.82","118.23","118.56","118.29","118.52","118.66","118.89","119.42","119.75","119.86"
"4.2.1. 소비자물가지수","    수도 및 주거관련 서비스","2020=100","30.6","원자료","91.776","97.989","97.252","95.834","96.086","96.442","96.207","96.547","96.329","96.985","96.855","97.608","97.21","100.32","99.97","99.79","98.43","98.73","99.36","100.83","100.68","101.96","101.25","101.48","102.15","104.29","104.82","103.88","104.38","104.66","104.8","105.28","104.56","105.62","104.95","105.36","106.22","109.8","108.71","108.3","108.22","108.82","108.7","109.64","109.4","110.44","109.66","110.42","111.23","114.82","112.92","113.18","113.49","113.88","113.83","114.3","114.1","115.7","114.89","115.83","116.6","118.7","117.8","117.82","118.19","119.02","118.55","119.77","119.68","120.32","119.89","120.68"
"4.2.1. 소비자물가지수","      상하수도료","2020=100","7.6","원자료","99.146","99.029","99.155","99.088","99.088","99.088","99.096","99.096","99.305","99.472","99.472","99.506","100.74","100.84","99.26","98.61","98.61","98.02","98.76","100.45","101.04","101.19","101.19","101.29","102.65","102.6","102.6","102.6","102.6","102.71","103.36","103.36","103.36","103.32","103.32","103.9","106.41","106.2","106.2","106.2","105.57","105.73","106.36","106.61","106.61","106.36","106.36","106.77","109.19","109.56","109.33","109.22","109.22","109.2","109.5","109.5","109.88","109.92","109.92","110.32","112.87","113.03","113.03","113.02","113.47","113.8","114.1","114.1","114.04","113.75","113.75","114.51"
"4.2.1. 소비자물가지수","        상수도료","2020=100","4.5","원자료","100.438","100.257","100.324","100.324","100.324","100.324","100.352","100.352","100.381","100.495","100.495","100.409","100.69","100.72","99.51","98.86","98.86","98.28","99.07","100.36","100.94","101.04","101.04","100.63","100.64","100.56","100.56","100.56","100.56","100.62","101.7","101.7","101.7","101.81","101.81","102.02","104.92","104.74","104.74","104.74","104.12","104.33","104.95","105.2","105.2","104.95","104.95","105.42","108.48","108.9","108.94","108.74","108.74","108.79","108.96","108.96","109.13","109.18","109.18","109.84","111.75","111.79","111.79","111.77","112.26","112.54","113.05","113.05","112.94","112.44","112.53","112.93"
"4.2.1. 소비자물가지수","        하수도료","2020=100","3.1","원자료","97.152","97.152","97.363","97.192","97.192","97.192","97.192","97.192","97.667","97.898","97.898","98.115","100.83","101.02","98.87","98.22","98.22","97.61","98.27","100.6","101.2","101.43","101.43","102.31","105.77","105.77","105.77","105.77","105.77","105.94","105.94","105.94","105.94","105.67","105.67","106.8","108.72","108.45","108.45","108.45","107.81","107.91","108.55","108.81","108.81","108.55","108.55","108.87","110.33","110.6","109.99","109.99","109.99","109.9","110.39","110.39","111.1","111.1","111.1","111.1","114.63","114.97","114.97","114.97","115.36","115.76","115.76","115.76","115.76","115.79","115.65","116.95"
